Id,Label,timeset,username,category,post_activity,fan_count,talking_about_count,users_can_post,link
1808319092731784,Bobby Hill,,thatboiaintright,Community,0.96,699783,1664535,yes,https://www.facebook.com/thatboiaintright/
220396271715844,Cares O-Lot Cosplay,,Careolotcosplay,Community,0.01,363,1,yes,https://www.facebook.com/Careolotcosplay/
212094505475204,Brian Kesinger's Tea Girls,,briankesingersteagirls,Artist,0.05,90395,2167,yes,https://www.facebook.com/briankesingersteagirls/
559773954079962,Brian Kesinger,,,Public Figure,0,2431,0,no,https://www.facebook.com/pages/Brian-Kesinger/559773954079962
220319411449067,Dad vs Nature,,dadvsnature,Entertainment Website,0,392,1,yes,https://www.facebook.com/dadvsnature/
423568257758316,David Pavon Art,,DavidPavonArt,Artist,0,8636,37,yes,https://www.facebook.com/DavidPavonArt/
1420140144884049,Art by G,,artbyg7,Artist,0.01,2158,6,yes,https://www.facebook.com/artbyg7/
403513403125659,Sketch Dailies,,sketchdailies,Community,0,30157,17,yes,https://www.facebook.com/sketchdailies/
140504009302351,Hunger Games Page,,TheHungerGames,Book Series,0.01,4679070,1652,yes,https://www.facebook.com/TheHungerGames/
109294189097649,The Hunger Games trilogy,,,Movie,0,1819734,0,yes,https://www.facebook.com/pages/The-Hunger-Games-trilogy/109294189097649
11784025953,Disney,,Disney,Arts & Entertainment,0.16,51015178,131387,no,https://www.facebook.com/Disney/
104770457523,DreamWorks Animation,,DreamWorksAnimation,Movie,0.08,6018404,3274,no,https://www.facebook.com/DreamWorksAnimation/
112628252109619,The Sketchbook Project,,SketchbookProject,Art Gallery,0.06,101839,747,yes,https://www.facebook.com/SketchbookProject/
107448119284549,Calvin and Hobbes,,,Book Genre,0,400496,0,no,https://www.facebook.com/pages/Calvin-and-Hobbes/107448119284549
108260189201406,John Lasseter,,,Producer,0,18025,0,no,https://www.facebook.com/pages/John-Lasseter/108260189201406
35245929077,Disney Pixar,,DisneyPixar,Movie/Television Studio,0.08,14377157,19791,no,https://www.facebook.com/DisneyPixar/
161230223899140,The Tim Hodge Fan Page,,TimHodgeArt,Artist,0,1151,5,yes,https://www.facebook.com/TimHodgeArt/
494606663929965,ABC Studios UK,,ABCStudiosUK,Movie/Television Studio,0.02,110340,1096,yes,https://www.facebook.com/ABCStudiosUK/
131822586893766,The Muppets,,TheMuppetsUK,TV Show,0,7059808,20,no,https://www.facebook.com/TheMuppetsUK/
46394889265,Jenny Jones,,jennyjonessnowboarder,Athlete,0.01,33937,947,yes,https://www.facebook.com/jennyjonessnowboarder/
24162956151,Pixie Lott,,pixielott,Musician/Band,0.05,2264247,1091,no,https://www.facebook.com/pixielott/
44742838576,Lennox Lewis,,lennoxlewis,Athlete,0.06,784705,3289,yes,https://www.facebook.com/lennoxlewis/
238285906195051,Soccer AM,,SoccerAM,TV Show,0.44,1135288,188222,yes,https://www.facebook.com/SoccerAM/
11711572282,Jimmy Carr,,jimmycarrfans,Comedian,0.02,846295,1010,yes,https://www.facebook.com/jimmycarrfans/
126790437411020,Una Healy,,UnaHealy,Musician/Band,0.03,242296,117,yes,https://www.facebook.com/UnaHealy/
258438354179375,Kevin Pietersen,,kevinpietersen,Athlete,0.02,3620490,64453,no,https://www.facebook.com/kevinpietersen/
140135619341279,Josh Widdicombe,,joshwiddicombe,Public Figure,0.03,46035,355,yes,https://www.facebook.com/joshwiddicombe/
6532933343,Russell Howard,,OfficialRussellHoward,Comedian,0.04,3418983,4607,yes,https://www.facebook.com/OfficialRussellHoward/
10123431179,Roundhouse,,roundhouseLDN,Performance & Event Venue,0.02,135415,1505,yes,https://www.facebook.com/roundhouseLDN/
223775841095322,A League Of Their Own,,aleagueoftheirown,TV Show,0.01,194145,1140,no,https://www.facebook.com/aleagueoftheirown/
11936918897,easyJet,,easyJet,Travel Company,1.03,1586755,3099,yes,https://www.facebook.com/easyJet/
247567702035496,Pick,,PickTV,TV Channel,0.01,15052,158,no,https://www.facebook.com/PickTV/
311627208673,WWF UK,,WWFUnitedKingdom,Charity Organization,0.07,493900,24376,yes,https://www.facebook.com/WWFUnitedKingdom/
332470896821689,Spontex UK,,Spontexuk,Household Supplies,0.01,33156,464,yes,https://www.facebook.com/Spontexuk/
109513529075499,Adam Garcia,,,Artist,0,11153,0,yes,https://www.facebook.com/pages/Adam-Garcia/109513529075499
104039439633602,Diversity,,,Performing Arts,0,19514,0,no,https://www.facebook.com/pages/Diversity/104039439633602
107426055953546,Ashley Banjo,,,Dancer,0,5552,0,no,https://www.facebook.com/pages/Ashley-Banjo/107426055953546
115311591817424,2entertain,,,Local Business,0,161,0,no,https://www.facebook.com/pages/2entertain/115311591817424
117742638376,Diversity,,Diversity,Public Figure,0,1163748,419,no,https://www.facebook.com/Diversity/
156675417721203,Chris and Wes,,chrisandwesfanpage,Public Figure,0.01,20506,99,yes,https://www.facebook.com/chrisandwesfanpage/
15619558455,Davina McCall,,DavinaMcCall,Public Figure,0.03,489819,3103,yes,https://www.facebook.com/DavinaMcCall/
154509241254453,Kimberly Wyatt,,KimberlyWyatt,Dancer,0,79296,38,yes,https://www.facebook.com/KimberlyWyatt/
109535305740402,The Simpsons,,,City,0,9871228,0,yes,https://www.facebook.com/pages/The-Simpsons/109535305740402
29534858696,The Simpsons,,TheSimpsons,TV Show,0.02,64173483,23298,yes,https://www.facebook.com/TheSimpsons/
187658319076,Tom Selleck's Mustache,,tomsellecksmustache,Public Figure,0,40360,61,yes,https://www.facebook.com/tomsellecksmustache/
121508321227159,Terra Nova,,,TV Show,0,8230,0,yes,https://www.facebook.com/pages/Terra-Nova/121508321227159
109332599084622,The Middle,,,TV Show,0,444283,0,yes,https://www.facebook.com/pages/The-Middle/109332599084622
142422188541,The Middle,,TheMiddle,TV Show,0.02,1442239,1552,yes,https://www.facebook.com/TheMiddle/
55482772043,Glee,,Glee,TV Show,0,20465532,6768,yes,https://www.facebook.com/Glee/
202600256445667,Fringe UK & Ireland,,FringeUK,TV Show,0,1468,0,yes,https://www.facebook.com/FringeUK/
173008447323,Sky Witness,,SkyWitnessUK,TV Channel,0.01,96315,3001,no,https://www.facebook.com/SkyWitnessUK/
142500782467456,Sky Atlantic,,SkyAtlantic,TV Channel,0.04,340059,5437,yes,https://www.facebook.com/SkyAtlantic/
117230778296352,Sky,,sky,Product/Service,1.22,1012767,5548,yes,https://www.facebook.com/sky/
5988735115,Kylie Minogue,,kylieminogue,Musician/Band,0.14,2820887,26978,yes,https://www.facebook.com/kylieminogue/
163186720402848,Spartacus,,SpartacusUK,TV Show,0,15504,38,yes,https://www.facebook.com/SpartacusUK/
120083818061072,Mad Dogs,,,TV Show,0,19132,8,yes,https://www.facebook.com/Mad-Dogs-120083818061072/
7608631709,House,,House,TV Show,0,38528499,14326,no,https://www.facebook.com/House/
81446825757,NCIS: Los Angeles,,NCISLA,TV Show,0.02,4240286,4880,no,https://www.facebook.com/NCISLA/
120000351366783,Hawaii Five-0,,HawaiiFive0CBS,TV Show,0.02,2374870,1686,no,https://www.facebook.com/HawaiiFive0CBS/
124318344261878,Raising Hope,,RaisingHope,TV Show,0.01,686622,446,yes,https://www.facebook.com/RaisingHope/
130577231135,Modern Family,,ModernFamily,TV Show,0.02,8136404,13630,yes,https://www.facebook.com/ModernFamily/
345111731888,Spartacus: Blood and Sand,,spartacusbloodandsand,TV Show,0,168385,116,yes,https://www.facebook.com/spartacusbloodandsand/
66533446146,Spartacus,,spartacus.starz,TV Show,0,3425134,1907,yes,https://www.facebook.com/spartacus.starz/
15576613667,Fringe,,Fringe,TV Show,0,3685211,1522,no,https://www.facebook.com/Fringe/
6399628229,Pineapple Dance Studios,,,Product/Service,0,22407,8,yes,https://www.facebook.com/Pineapple-Dance-Studios-6399628229/
16547831022,Xbox,,xbox,Video Game,0.11,22991193,96835,no,https://www.facebook.com/xbox/
127268003971731,Dance Central,,dancecentral,Games/Toys,0,610408,224,yes,https://www.facebook.com/dancecentral/
13905281343,Xbox UK,,xboxuk,Video Game,0.1,2187908,5383,yes,https://www.facebook.com/xboxuk/
41118841152,Sky Arts,,SkyArtsHD,TV Channel,0.06,131963,5793,yes,https://www.facebook.com/SkyArtsHD/
10911153761,Sky Sports,,SkySports,TV Network,1.21,11616492,131892,yes,https://www.facebook.com/SkySports/
253062556897,Sky Cinema,,SkyCinemaUK,Company,0.02,1084172,832,no,https://www.facebook.com/SkyCinemaUK/
238017446226022,Dark Papouka,,,Fictional Character,0,1061,2,yes,https://www.facebook.com/Dark-Papouka-238017446226022/
29730817919,Mamika,,,Monarch,0,26798,3482,yes,https://www.facebook.com/Mamika-29730817919/
1415312325409152,Heroes Comics and Sports,,heroescomicsandsports,Comic Bookstore,0.01,681,14,yes,https://www.facebook.com/heroescomicsandsports/
38975694700,CHOC Children's,,CHOCChildrens,Nonprofit Organization,0.04,69581,2980,yes,https://www.facebook.com/CHOCChildrens/
34982003653,Life Rolls On,,LifeRollsOnFoundation,Nonprofit Organization,0.01,27653,475,yes,https://www.facebook.com/LifeRollsOnFoundation/
676129725834153,The Adventures of Zoe Lush,,theadventuresofzoelush,Community,0,16534,14,yes,https://www.facebook.com/theadventuresofzoelush/
387967327970598,The Workshop,,theworkshopmike,Artist,0.01,6882,133,yes,https://www.facebook.com/theworkshopmike/
121027941252252,Cure SMA,,cureSMA,Nonprofit Organization,0.19,29840,4514,yes,https://www.facebook.com/cureSMA/
55876385420,C.H.D Awareness- Congential Heart Disease,,mychdpage,Community,0.01,20677,42,yes,https://www.facebook.com/mychdpage/
19335874210,Charley's Fund,,CharleysFund,Charity Organization,0.01,2897,0,yes,https://www.facebook.com/CharleysFund/
147896321153,Muscular Dystrophy Association,,MDANational,Charity Organization,0.05,134500,942,yes,https://www.facebook.com/MDANational/
113808585296395,BACKBONES,,BACKBONESONLINE,Nonprofit Organization,0.1,5183,372,yes,https://www.facebook.com/BACKBONESONLINE/
241649119228121,Spina Bifida Association of California,,sbaofca,Nonprofit Organization,0.01,1493,14,yes,https://www.facebook.com/sbaofca/
78483042018,Spina Bifida Association,,spina.bifida.learn,Nonprofit Organization,0.02,40759,321,yes,https://www.facebook.com/spina.bifida.learn/
226109890736540,Almost Nerdy,,AlmostNerdy,Entertainment Website,0.04,85085,8799,yes,https://www.facebook.com/AlmostNerdy/
251490738585,Utah Geological Survey,,UTGeologicalSurvey,Government Organization,0.06,6062,147,yes,https://www.facebook.com/UTGeologicalSurvey/
693942704030658,Paleontology,,paleontology.world,Personal Blog,2.52,244957,30096,no,https://www.facebook.com/paleontology.world/
334068286617557,Lion-Arts.com,,DanielLionArts,Arts & Humanities Website,0,765,2,yes,https://www.facebook.com/DanielLionArts/
214980405256637,Jurassic Outpost,,jurassicoutpost,Movie,0.04,103678,2689,yes,https://www.facebook.com/jurassicoutpost/
66640207299,Save the Manatee Club,,savethemanateeclub,Nonprofit Organization,0.21,142224,4259,yes,https://www.facebook.com/savethemanateeclub/
221051104686181,Jurassic Park Motor Pool,,JurassicParkMotorPool,Community,0.07,17716,265,yes,https://www.facebook.com/JurassicParkMotorPool/
8359212186,Angel Flight West,,AngelFlightWest,Charity Organization,0.04,11704,80,yes,https://www.facebook.com/AngelFlightWest/
126682977397868,Dan Aykroyd,,DanAykroyd,Musician/Band,0,461708,375,yes,https://www.facebook.com/DanAykroyd/
298043743589859,Omaze,,omazeworld,Company,0.11,294257,7451,yes,https://www.facebook.com/omazeworld/
350633431690490,Palace Theatre,,PalaceSilverton,Movie Theater,0.22,1907,101,yes,https://www.facebook.com/PalaceSilverton/
210646799977,StarCarCentral.com INTERNATIONAL,,NateTrumansStarCarCentral,Nonprofit Organization,0.03,1973,54,yes,https://www.facebook.com/NateTrumansStarCarCentral/
308940774021,Wings Flights of Hope,,wingsflight,Nonprofit Organization,0.02,64347,940,yes,https://www.facebook.com/wingsflight/
461855527198509,Monster City Studios,,MonsterCityStudios,Movie/Television Studio,0.06,7834,188,yes,https://www.facebook.com/MonsterCityStudios/
447694241971782,Shanna Ferrigno,,shannafitness,Athlete,0.02,19922,156,yes,https://www.facebook.com/shannafitness/
155214831298303,Truong CG Artist,,truongcgartist,Artist,0.11,11969,478,yes,https://www.facebook.com/truongcgartist/
185091924972625,Danica Rockwood,,DanicaRockwoodOfficial,Public Figure,0.02,84420,1855,yes,https://www.facebook.com/DanicaRockwoodOfficial/
588363691213999,Rockin' Kumaka,,rockinkumaka,Athlete,0.01,2374,86,yes,https://www.facebook.com/rockinkumaka/
25598780760,Children's Wish Foundation of Canada,,ChildrensWish,Charity Organization,0.03,37675,72,yes,https://www.facebook.com/ChildrensWish/
421622984856525,TeamKyan,,Kyan2009,Personal Blog,0.03,429,176,yes,https://www.facebook.com/Kyan2009/
112138497486,Crops of Luv,,CropsofLuv,Nonprofit Organization,0.01,4200,15,no,https://www.facebook.com/CropsofLuv/
114288853688,NBC Nightly News with Lester Holt,,nbcnightlynews,TV Show,2.01,3417488,388127,no,https://www.facebook.com/nbcnightlynews/
232428443472012,The Institution Post,,instipost,Media/News Company,0,193,0,yes,https://www.facebook.com/instipost/
60554441329,Children's Hospital & Medical Center,,ChildrensOmaha,Hospital,0.04,24609,3802,yes,https://www.facebook.com/ChildrensOmaha/
175286417298,Lou Ferrigno,,LouFerrigno.Page,Athlete,0.34,2512922,10646,yes,https://www.facebook.com/LouFerrigno.Page/
121332043307,Alakazam Comics and Games,,alakazamcomics,Collectibles Store,0.02,2519,3,yes,https://www.facebook.com/alakazamcomics/
568332706546908,Darren Wallace,,DarrenWallaceDigitalArtist,Artist,0,9718,5,yes,https://www.facebook.com/DarrenWallaceDigitalArtist/
358811311551,Make-A-Wish Hawaii,,makeawishhawaii,Charity Organization,0.06,12424,205,yes,https://www.facebook.com/makeawishhawaii/
107875671626,Kapiolani Medical Center for Women & Children,,KapiolaniMedicalCenter,Hospital,0.02,12825,814,yes,https://www.facebook.com/KapiolaniMedicalCenter/
483053701851966,Dalton's Mission: Remission,,Daltonmbingham,Community,0.02,422,67,yes,https://www.facebook.com/Daltonmbingham/
417784461645576,Conner's Care,,connerscare,Community,0.02,3107,356,yes,https://www.facebook.com/connerscare/
1844857902417426,Warriors for Mighty Eli,,MightyEliFight,Community,0,14723,4,yes,https://www.facebook.com/MightyEliFight/
321653937913319,GivingTuesday,,GivingTuesday,Community,0.05,101213,132,yes,https://www.facebook.com/GivingTuesday/
208934559120548,Unical Aviation Inc,,,Local Business,0,158,0,no,https://www.facebook.com/pages/Unical-Aviation-Inc/208934559120548
279211112230938,The Flux Capacitors,,fluxcapacitorsband,Musician/Band,0.01,19455,27,no,https://www.facebook.com/fluxcapacitorsband/
249645148523526,Hi De Ho Comics,,geoffreyscomicsathideho,Comic Bookstore,0.02,2195,96,yes,https://www.facebook.com/geoffreyscomicsathideho/
78370231246,"Salem Cinema (Salem, OR)",,salemcinema,Movie Theater,0.1,5730,83,yes,https://www.facebook.com/salemcinema/
1620651164833966,Magic Wheelchair,,magicwheelchair,Charity Organization,0.07,27224,555,yes,https://www.facebook.com/magicwheelchair/
116373061744199,The Culver Hotel,,TheCulverHotel,Hotel,0.01,5315,122,yes,https://www.facebook.com/TheCulverHotel/
52902998700,FOX 12 Oregon,,fox12oregon,TV Channel,3.4,640075,66454,yes,https://www.facebook.com/fox12oregon/
905592986216045,Ghostbusters South Korea / ê³ ìŠ¤íŠ¸ ë²„ìŠ¤í„°ì¦ˆ,,GBSouthKorea,Community,0.01,354,0,yes,https://www.facebook.com/GBSouthKorea/
175695665870752,Maine Ghostbusters (Official),,mainebusters,Nonprofit Organization,0.02,2204,22,yes,https://www.facebook.com/mainebusters/
443470465748290,Southland Ghostbusters,,SouthlandGhostbusters,Organization,0.03,1799,27,yes,https://www.facebook.com/SouthlandGhostbusters/
929339857102203,Ghostbusters Interdimensional Crossrip,,TheCrossrip,Podcast,0.01,1621,46,yes,https://www.facebook.com/TheCrossrip/
226446337740559,Leenastrong-Beat Neuroblastoma,,leenastrong,Community,0.01,10036,5,yes,https://www.facebook.com/leenastrong/
110005172656,Lollipop Theater Network,,LollipopTheater,Charity Organization,0.02,23056,105,yes,https://www.facebook.com/LollipopTheater/
371961619555228,TinySuperheroes,,TinySuperheroes,Product/Service,0.13,23098,3618,yes,https://www.facebook.com/TinySuperheroes/
1135453266482654,Billywarp1,,billywarp1page,Artist,0,350,0,yes,https://www.facebook.com/billywarp1page/
763347957082842,Walkin' & Rollin' Costumes,,WalkinRollin,Nonprofit Organization,0.02,2698,58,yes,https://www.facebook.com/WalkinRollin/
886825228030163,Ghost Corps,,ghostcorps,Arts & Entertainment,0.03,21227,105,yes,https://www.facebook.com/ghostcorps/
277085985664056,Iowa Ghostbusters,,IowaGhostbusters,Community,0,1432,1,yes,https://www.facebook.com/IowaGhostbusters/
1417422711818858,Shriners Hospital Honolulu,,ShrinersHON,Hospital,0.01,5969,101,yes,https://www.facebook.com/ShrinersHON/
415329491843430,Ghostbusters of Southern California,,GBofSC,Organization,0,2181,5,yes,https://www.facebook.com/GBofSC/
110843684484,Lana's Love Foundation,,LanasLoveFoundation,Nonprofit Organization,0.01,3441,25,yes,https://www.facebook.com/LanasLoveFoundation/
356527358185,Children's Healthcare of Atlanta,,ChildrensHealthcareofAtlanta,Nonprofit Organization,0.03,358568,1943,yes,https://www.facebook.com/ChildrensHealthcareofAtlanta/
1694350877453762,Seven Bucks Productions,,SevenBucksProd,Producer,0.01,21330,99,no,https://www.facebook.com/SevenBucksProd/
1431375647187015,John Boyega,,johnboyega,Actor,0.01,303597,143,no,https://www.facebook.com/johnboyega/
1552809398364015,Tater's Angels,,tatersangels,Public Figure,0,3209,1,yes,https://www.facebook.com/tatersangels/
157281004417571,Bryan Humphrey: Mad Scientist with a Camera,,MSwaC,Artist,0,4676,16,yes,https://www.facebook.com/MSwaC/
1569200470021055,Methyl Ethyl Cosplay,,methylethylcosplay,Artist,0.01,5900,7,yes,https://www.facebook.com/methylethylcosplay/
127481400682647,Joe Carnahan,,JoeCarnahanFanPage,Artist,0,2003,1,yes,https://www.facebook.com/JoeCarnahanFanPage/
731858413564075,Meltdown Comics and Collectibles,,meltdown.comics,Comic Bookstore,0.01,20018,9,yes,https://www.facebook.com/meltdown.comics/
107727232590214,X-Men,,,Interest,0,63832,0,no,https://www.facebook.com/pages/X-Men/107727232590214
109874799032225,Marvel Comics,,,Movie,0,180934,0,yes,https://www.facebook.com/pages/Marvel-Comics/109874799032225
